idx,task,label_x,label_y,label_z,label_rx,label_ry,label_rz,label_gripper,pred_x,pred_y,pred_z,pred_rx,pred_ry,pred_rz,pred_gripper,mae_xyz,mae_action,cos_xyz,sign_z_match,sign_gripper_match
156,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00013929131091572344,0.0013851505937054753,0.07999999821186066,0.0,0.0,0.0,1.0,0.010259078815579414,0.0023031732998788357,-0.03896921128034592,0.0,0.0,0.008905871771275997,1.0087276697158813,0.043428536504507065,0.021131306886672974,-0.9647828340530396,False,True
155,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00015810692275408655,0.0013001787010580301,0.07999999821186066,0.0,0.0,0.0,1.0,0.012322880327701569,-0.004575230181217194,-0.035484760999679565,0.0,0.0,0.005484332330524921,0.993383526802063,0.04461371898651123,0.020848851650953293,-0.9402114748954773,False,True
154,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00017319833568762988,0.0012082804460078478,0.07999999821186066,0.0,0.0,0.0,1.0,0.014825643040239811,0.0015898789279162884,-0.03247024118900299,0.0,0.0,0.014573989436030388,0.98963463306427,0.042616892606019974,0.021827148273587227,-0.9088835120201111,False,True
153,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00018455895769875497,0.001107901451177895,0.07999999821186066,0.0,0.0,0.0,1.0,0.0023977169767022133,-0.001326010562479496,-0.0270500760525465,0.0,0.0,0.01007554680109024,0.9738559722900391,0.037355419248342514,0.021183690056204796,-0.995689868927002,False,True
152,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00019260346016380936,0.0009973132982850075,0.07999999821186066,0.0,0.0,0.0,1.0,0.014786004088819027,-0.0014587882906198502,-0.014790263958275318,0.0,0.0,0.0032916953787207603,0.993584394454956,0.03740832582116127,0.01741889677941799,-0.7080027461051941,False,True
151,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0001982959220185876,0.0008747636456973851,0.07999999821186066,0.0,0.0,0.0,1.0,0.011938128620386124,0.0005275104194879532,-0.035654217004776,0.0,0.0,0.008298767730593681,0.9890599250793457,0.042712628841400146,0.021053818985819817,-0.9487369656562805,False,True
150,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0002032736229011789,0.0007387524237856269,0.07999999821186066,0.0,0.0,0.0,1.0,0.00904409121721983,0.0009146290831267834,-0.029637577012181282,0.0,0.0,0.009386291727423668,0.9853283166885376,0.039686936885118484,0.02044554054737091,-0.9564668536186218,False,True
149,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00020994899387005717,0.0005884944112040102,0.07999999821186066,0.0,0.0,0.0,1.0,0.0038161026313900948,-0.002116110874339938,-0.02150125987827778,0.0,0.0,0.004380302503705025,0.9948140382766724,0.03607730567455292,0.01682831160724163,-0.9811580181121826,False,True
99,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0016141502419486642,-0.0021380241960287094,-0.051668714731931686,0.0,0.0,0.0,-1.0,0.026191093027591705,0.005712089594453573,-0.03769466280937195,0.0,0.0,0.005604826845228672,0.9864996671676636,0.016543136909604073,0.29167628288269043,0.7910764813423157,True,False
184,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0001546322600916028,-0.002505103126168251,-0.00030554604018107057,0.0,0.0,0.07999999821186066,1.0,-0.00033585261553525925,-0.0033292551524937153,-0.012848279438912868,0.0,0.0,0.008710784837603569,0.9914264678955078,0.004619123414158821,0.013388588093221188,0.36384323239326477,True,True
195,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.07999999821186066,0.006391409784555435,0.07999999821186066,0.0,0.0,0.0,1.0,0.009598816744983196,-0.0012991372495889664,-0.03781444579362869,0.0,0.0,0.012760752812027931,1.0226553678512573,0.0653020590543747,0.033046044409275055,-0.5121763348579407,False,True
194,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.07999999821186066,0.006617039907723665,0.07999999821186066,0.0,0.0,0.0,1.0,0.010500789619982243,-0.004896894562989473,-0.01999691128730774,0.0,0.0,-0.001887318678200245,0.9987627267837524,0.06033668294548988,0.026304949074983597,-0.30241888761520386,False,True
193,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.07999999821186066,0.006800659000873566,0.07999999821186066,0.0,0.0,0.0,1.0,0.019163096323609352,-0.0041484106332063675,-0.021569501608610153,0.0,0.0,0.008253265172243118,0.9972144365310669,0.05778515711426735,0.02634204365313053,-0.0668090209364891,False,True
192,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.07999999821186066,0.006968968082219362,0.07999999821186066,0.0,0.0,0.0,1.0,0.010113198310136795,-0.0038260004948824644,-0.020979691296815872,0.0,0.0,0.018447551876306534,0.9854515790939331,0.06055381894111633,0.03066534735262394,-0.3349040150642395,False,True
191,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.07999999821186066,0.006664686370640993,0.07999999821186066,0.0,0.0,0.0,1.0,0.005460473708808422,-3.089103847742081e-05,0.0022376179695129395,0.0,0.0,0.008595164865255356,0.9865957498550415,0.05299915745854378,0.02585669979453087,0.9205072522163391,True,True
190,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.07999999821186066,0.006606486160308123,0.07999999821186066,0.0,0.0,0.0,1.0,0.006130486726760864,-0.005838694982230663,-0.03510834276676178,0.0,0.0,0.007903406396508217,1.005384922027588,0.06714101135730743,0.030673053115606308,-0.575831413269043,False,True
189,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.00044071488082408905,-0.0023884682450443506,0.00011066276056226343,0.0,0.0,0.07999999821186066,1.0,0.010160267353057861,-0.0022848648950457573,-0.01579754427075386,0.0,0.0,0.0051187556236982346,0.9961732625961304,0.008577120490372181,0.014919905923306942,0.17796312272548676,False,True
188,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.00038828852120786905,-0.0024095019325613976,3.741863474715501e-05,0.0,0.0,0.07999999821186066,1.0,0.009153486229479313,0.0025681215338408947,-0.05266663059592247,0.0,0.0,0.04324555769562721,0.9731937646865845,0.02214895747601986,0.018572507426142693,-0.03524768352508545,False,True
187,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.00033357361098751426,-0.0024316555354744196,-4.0597580664325505e-05,0.0,0.0,0.07999999821186066,1.0,0.012811066582798958,0.004945607390254736,-0.030598165467381477,0.0,0.0,0.00901726447045803,0.9950870275497437,0.016804108396172523,0.0180440042167902,-0.07907738536596298,True,True
186,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.00027647052775137126,-0.002454953035339713,-0.00012360959954094142,0.0,0.0,0.07999999821186066,1.0,0.0023818686604499817,-0.004657840821892023,-0.012626467272639275,0.0,0.0,0.0009177764877676964,0.9879038333892822,0.005603714380413294,0.015427076257765293,0.40388184785842896,True,True
185,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.00021689616551157087,-0.002479451010003686,-0.0002118439442710951,0.0,0.0,0.07999999821186066,1.0,0.007403147406876087,-0.0016217129305005074,-0.028935173526406288,0.0,0.0,0.009465184062719345,0.9965308904647827,0.012255772948265076,0.015824463218450546,0.15734845399856567,True,True
148,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00022150659060571343,0.00042478484101593494,0.07999999821186066,0.0,0.0,0.0,1.0,0.007644729223102331,-0.005312983877956867,-0.01697668805718422,0.0,0.0,0.011227522976696491,0.9961985349655151,0.03686022758483887,0.01794423721730709,-0.879349946975708,False,True
183,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",8.955140219768509e-05,-0.0025317941326647997,-0.00040495808934792876,0.0,0.0,0.07999999821186066,1.0,0.010377878323197365,-0.004090393427759409,-0.010880907066166401,0.0,0.0,0.002025867812335491,0.9841768741607666,0.007440958172082901,0.016588589176535606,0.3925038278102875,True,True
182,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",2.1520549125852995e-05,-0.0025589726865291595,-0.0005102315917611122,0.0,0.0,0.07999999821186066,1.0,0.010787184350192547,-0.0029016437474638224,-0.0372995063662529,0.0,0.0,0.04113739728927612,1.0050586462020874,0.015965869650244713,0.013116979040205479,0.2626802325248718,True,True
181,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-4.944764805259183e-05,-0.0025851272512227297,-0.0006214015302248299,0.0,0.0,0.07999999821186066,1.0,0.007956658490002155,0.0018653017468750477,-0.036415837705135345,0.0,0.0,0.0073723746463656425,0.9821043014526367,0.01608365774154663,0.019824901595711708,0.1754559427499771,True,True
180,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00012270649312995374,-0.002606087364256382,-0.000738174538128078,0.0,0.0,0.07999999821186066,1.0,0.00977349653840065,-0.002368783578276634,-0.0435742549598217,0.0,0.0,0.004561026580631733,0.9855939149856567,0.01765652932226658,0.0204020906239748,0.30629777908325195,True,True
179,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00019620792591013014,-0.0026108184829354286,-0.0008592995582148433,0.0,0.0,0.07999999821186066,1.0,0.0046225362457334995,-0.007132082246243954,-0.011458262801170349,0.0,0.0,0.016230233013629913,1.0090049505233765,0.006646323949098587,0.0132448123767972,0.7010509371757507,True,True
178,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00026401245850138366,-0.002570462878793478,-0.0009812767384573817,0.0,0.0,0.07999999821186066,1.0,0.018943041563034058,-0.004199367482215166,-0.02784973382949829,0.0,0.0,0.00686723692342639,1.0085091590881348,0.0159014705568552,0.018478048965334892,0.35303995013237,True,True
177,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0003096882428508252,-0.002409199718385935,-0.0010949407005682588,0.0,0.0,0.07999999821186066,1.0,0.013949539512395859,0.004514079075306654,-0.04152610898017883,0.0,0.0,0.03556530922651291,0.981413722038269,0.02053789235651493,0.0178049486130476,0.2580048441886902,True,True
176,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0002976425748784095,-0.001927436445839703,-0.0011920648394152522,0.0,0.0,0.07999999821186066,1.0,0.018897108733654022,0.0025068544782698154,-0.04759221896529198,0.0,0.0,0.006546027958393097,1.0066118240356445,0.02334306575357914,0.021442141383886337,0.39490094780921936,True,True
175,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00013271303032524884,-0.0006737877265550196,-0.0010381105821579695,0.0,0.0,0.07999999821186066,1.0,0.006105833221226931,-0.0035962476395070553,-0.02564513124525547,0.0,0.0,-0.006605819799005985,0.9925453662872314,0.011256009340286255,0.01826121099293232,0.8526003360748291,True,True
174,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,0.0,0.0,0.0,0.07999999821186066,1.0,0.004180018790066242,-0.00669462326914072,-0.024301640689373016,0.0,0.0,0.0071562170051038265,0.9962677955627441,0.011725428514182568,0.015964610502123833,nan,True,True
173,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.00028948421822860837,0.0023792970459908247,0.07999999821186066,0.0,0.0,0.0,1.0,0.01614914834499359,-0.0015918395947664976,-0.018777770921587944,0.0,0.0,0.0038817357271909714,1.0013318061828613,0.039536189287900925,0.017688874155282974,-0.7558325529098511,False,True
111,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024843221763148904,-0.003084656549617648,-0.012078166007995605,0.0,0.0,0.0,-1.0,0.012498395517468452,0.0001468360424041748,-0.02199590392410755,0.0,0.0,0.01928391307592392,0.9914113283157349,0.00863201916217804,0.29094162583351135,0.8309447169303894,True,False
147,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0002409221779089421,0.00025232136249542236,0.07999999821186066,0.0,0.0,0.0,1.0,0.004094477742910385,-0.0038506928831338882,0.0018084535840898752,0.0,0.0,0.004611537791788578,0.9967555999755859,0.02887665294110775,0.01349798496812582,0.3021359145641327,True,True
122,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.002945392159745097,-0.0032364323269575834,-0.036808133125305176,0.0,0.0,0.0,1.0,0.01132234651595354,-0.0009855586104094982,-0.030017701908946037,0.0,0.0,0.007953707128763199,0.993106484413147,0.007769681513309479,0.005450895521789789,0.9033240079879761,True,True
121,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0024312513414770365,-0.0032364490907639265,-0.03690046817064285,0.0,0.0,0.0,1.0,0.007222411688417196,-0.0017401350196450949,-0.03059498593211174,0.0,0.0,0.007992774248123169,0.9872297048568726,0.005818486213684082,0.005459789652377367,0.9557616710662842,True,True
120,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0019149990985170007,-0.0032361112534999847,-0.03701881319284439,0.0,0.0,0.0,1.0,0.006850428879261017,-0.0006018877029418945,-0.04975270479917526,0.0,0.0,0.007752436678856611,0.9988597631454468,0.008044514805078506,0.004718031268566847,0.9795339107513428,True,True
119,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.001437922241166234,-0.0032395198941230774,-0.037190474569797516,0.0,0.0,0.0,1.0,0.009014678187668324,-0.0006013237871229649,-0.05047827214002609,0.0,0.0,0.009643728844821453,0.9908841848373413,0.008792865090072155,0.006448305677622557,0.9741683602333069,True,True
118,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0010699850972741842,-0.003268793923780322,-0.03747343644499779,0.0,0.0,0.0,1.0,0.011995266191661358,0.002555288840085268,-0.007105608936399221,0.0,0.0,0.012529467232525349,0.9971626996994019,0.016419053077697754,0.0092319892719388,0.45948776602745056,True,True
117,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0008470921311527491,-0.0033671169076114893,-0.03786734864115715,0.0,0.0,0.0,1.0,0.0059975008480250835,-0.0058638290502130985,-0.020600389689207077,0.0,0.0,0.00679502310231328,0.9907793998718262,0.008869421668350697,0.006089127156883478,0.939639151096344,True,True
116,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0005062947166152298,-0.0032474936451762915,-0.037976011633872986,0.0,0.0,0.0,1.0,0.010188348591327667,-0.002426163060590625,-0.023730942979454994,0.0,0.0,0.010181969031691551,1.0228290557861328,0.008587013930082321,0.008396008983254433,0.9142093658447266,True,True
115,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0002498977992217988,-0.0031625651754438877,-0.00986770074814558,0.0,0.0,0.0,1.0,0.010297130793333054,0.0017746943049132824,-0.03694409877061844,0.0,0.0,0.013205609284341335,1.0012177228927612,0.014186895452439785,0.00814057420939207,0.8955047130584717,True,True
114,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024019047850742936,-0.0031312506180256605,-0.010670896619558334,0.0,0.0,0.0,1.0,0.0027488060295581818,-0.009204999543726444,-0.011563126929104328,0.0,0.0,-0.006210881285369396,1.0027647018432617,0.0033183249179273844,0.002704365411773324,0.9063055515289307,True,True
113,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0002421871613478288,-0.003116343403235078,-0.011114084161818027,0.0,0.0,0.0,1.0,0.003427295945584774,-0.004096141085028648,-0.03451570123434067,0.0,0.0,0.014950813725590706,0.9970200061798096,0.009350299835205078,0.006568815093487501,0.9809292554855347,True,True
123,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00345206237398088,-0.00324245891533792,-0.03673435002565384,0.0,0.0,0.0,1.0,0.02709292061626911,0.003714343998581171,-0.014882820658385754,0.0,0.0,0.017283357679843903,1.0046155452728271,0.019784437492489815,0.011607459746301174,0.38255253434181213,True,True
110,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00026124855503439903,-0.0030412820633500814,-0.013444737531244755,0.0,0.0,0.0,-1.0,0.007007362321019173,-0.0027917867992073298,-0.015085740946233273,0.0,0.0,-0.0016412679105997086,0.9953169822692871,0.003053036518394947,0.286588191986084,0.9008662700653076,True,False
109,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0002811526646837592,-0.0029933941550552845,-0.01501578651368618,0.0,0.0,0.0,-1.0,0.016339316964149475,0.002087356522679329,-0.03163503110408783,0.0,0.0,0.007613271940499544,0.9722963571548462,0.012773488648235798,0.28831860423088074,0.8498526811599731,True,False
108,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00031006199424155056,-0.002940590027719736,-0.01682196743786335,0.0,0.0,0.0,-1.0,0.007529883179813623,-0.004356903024017811,-0.02316393330693245,0.0,0.0,0.008691702969372272,0.9895305633544922,0.005199408158659935,0.28768864274024963,0.9468111395835876,True,False
107,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00035033380845561624,-0.0028824247419834137,-0.01889854483306408,0.0,0.0,0.0,-1.0,0.009907948784530163,0.0027834572829306126,-0.04388434439897537,0.0,0.0,0.013267855159938335,0.9870370626449585,0.013636655174195766,0.29160213470458984,0.948957622051239,True,False
106,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00040485680801793933,-0.0028183998074382544,-0.021286088973283768,0.0,0.0,0.0,-1.0,0.0137875284999609,-0.0019638906233012676,-0.027979379519820213,0.0,0.0,0.0021394556388258934,1.0096697807312012,0.007246728520840406,0.290507048368454,0.8872588276863098,True,False
105,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00047714004176668823,-0.002747948979958892,-0.0240312647074461,0.0,0.0,0.0,-1.0,0.00602105725556612,-0.00022082403302192688,-0.024835923686623573,0.0,0.0,0.008631199598312378,0.992856502532959,0.0032766603399068117,0.28733110427856445,0.9616669416427612,True,False
104,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0005713844439014792,-0.002670427318662405,-0.027187716215848923,0.0,0.0,0.0,-1.0,0.0064544458873569965,-0.003854854963719845,-0.038420066237449646,0.0,0.0,0.008196858689188957,0.9909762144088745,0.006480869371443987,0.2883736789226532,0.9826498031616211,True,False
103,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0006925935158506036,-0.0025850897654891014,-0.03081708960235119,0.0,0.0,0.0,-1.0,0.011889174580574036,-0.000793838407844305,-0.004710830748081207,0.0,0.0,0.010959461331367493,0.9907439947128296,0.01349309366196394,0.29174038767814636,0.350681871175766,True,False
102,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0008469778695143759,-0.0024909975472837687,-0.034990403801202774,0.0,0.0,0.0,-1.0,0.007034006994217634,0.004618010949343443,-0.03723425418138504,0.0,0.0,0.04354676231741905,0.9913914203643799,0.005744615104049444,0.2931674122810364,0.959621250629425,True,False
101,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0010430833790451288,-0.0023867422714829445,-0.03979004919528961,0.0,0.0,0.0,-1.0,0.011297691613435745,-0.003102207323536277,-0.03220834583044052,0.0,0.0,0.020003091543912888,0.9939215183258057,0.0068793147802352905,0.290651798248291,0.934546172618866,True,False
100,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0012934744590893388,-0.002270032884553075,-0.045312318950891495,0.0,0.0,0.0,-1.0,0.012586601078510284,-0.0001544584520161152,-0.03408754989504814,0.0,0.0,0.0284944586455822,0.9912159442901611,0.009073472581803799,0.2924186885356903,0.9268699288368225,True,False
125,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.004438294563442469,-0.003268045373260975,-0.0366196446120739,0.0,0.0,0.0,1.0,0.006275645922869444,0.001709227915853262,-0.027242671698331833,0.0,0.0,0.0025816652923822403,0.9914069175720215,0.008356061764061451,0.005177561659365892,0.9295891523361206,True,True
146,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00026088501908816397,8.950209303293377e-05,0.07999999821186066,0.0,0.0,0.0,1.0,0.01070898212492466,-0.004475421272218227,-0.0046843476593494415,0.0,0.0,0.01640126295387745,0.9884037971496582,0.03340637683868408,0.018316656351089478,-0.3774513006210327,False,True
145,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00022148874995764345,-4.681727205024799e-06,0.07999999821186066,0.0,0.0,0.0,1.0,0.0073179095052182674,-0.0045862458646297455,-0.03874756768345833,0.0,0.0,0.04795536398887634,0.9973211288452148,0.04362284019589424,0.025928964838385582,-0.9765495657920837,False,True
144,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,0.07999999821186066,0.0,0.0,0.0,1.0,0.01621570810675621,0.0074927774257957935,-0.038979049772024155,0.0,0.0,0.04038902372121811,0.9754859209060669,0.04756250977516174,0.029655804857611656,-0.9090849757194519,False,True
143,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.011285964399576187,-0.003056158544495702,-0.035526059567928314,0.0,0.0,0.0,1.0,-0.008351689204573631,-0.007842388935387135,-0.005034090019762516,0.0,0.0,-4.231836646795273e-05,0.9851964712142944,0.01273749303072691,0.00757976109161973,0.6347206234931946,True,True
142,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.01097877323627472,-0.003068109042942524,-0.035587359219789505,0.0,0.0,0.0,1.0,0.023647738620638847,-0.00040201470255851746,-0.03551521524786949,0.0,0.0,-0.016498904675245285,0.9890282154083252,0.012454916723072529,0.0092622060328722,0.6306047439575195,True,True
141,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.010662064887583256,-0.0030793375335633755,-0.03564992547035217,0.0,0.0,0.0,1.0,-0.005494438111782074,-0.006048197858035564,-0.01142950914800167,0.0,0.0,0.002415776252746582,0.9964561462402344,0.010785634629428387,0.0054737902246415615,0.9238962531089783,True,True
140,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.010335203260183334,-0.003090828424319625,-0.03571217879652977,0.0,0.0,0.0,1.0,0.01139591634273529,-3.3954624086618423e-05,-0.035131435841321945,0.0,0.0,0.009674116037786007,0.9995684623718262,0.008456245996057987,0.005067769903689623,0.8251664638519287,True,True
139,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.009997020475566387,-0.0031033451668918133,-0.03577231243252754,0.0,0.0,0.0,1.0,-0.0008581690490245819,-0.006354264449328184,-0.016280733048915863,0.0,0.0,0.005760230123996735,1.0030733346939087,0.01062711700797081,0.005816416349261999,0.9363850355148315,True,True
138,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.009648188017308712,-0.003115041647106409,-0.035830628126859665,0.0,0.0,0.0,1.0,0.00018424727022647858,-0.004970051813870668,-0.01231443602591753,0.0,0.0,0.012755329720675945,0.9879204034805298,0.011734546162188053,0.008576937951147556,0.9199144244194031,True,True
137,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.009291092865169048,-0.0031210542656481266,-0.03588894382119179,0.0,0.0,0.0,1.0,0.0067987930960953236,-0.0014417460188269615,-0.023224977776408195,0.0,0.0,0.009260322898626328,0.9934972524642944,0.010144387371838093,0.006599461194127798,0.8591304421424866,True,True
136,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.008924540132284164,-0.00312816328369081,-0.03594569116830826,0.0,0.0,0.0,1.0,0.006552019622176886,-0.00362350232899189,-0.023915797472000122,0.0,0.0,0.006937423720955849,0.9858300685882568,0.009333930909633636,0.00701559241861105,0.8723129630088806,True,True
135,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.008547532372176647,-0.003135979874059558,-0.03600045293569565,0.0,0.0,0.0,1.0,0.007664072327315807,-0.003627852536737919,-0.026185406371951103,0.0,0.0,0.003959948197007179,1.0001351833343506,0.008839507587254047,0.0043733795173466206,0.869361937046051,True,True
134,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.008160780183970928,-0.0031440837774425745,-0.03605365753173828,0.0,0.0,0.0,1.0,0.011697717010974884,0.002979582641273737,-0.018236665055155754,0.0,0.0,0.014608443714678288,0.9912165403366089,0.014599718153476715,0.00959872268140316,0.6811676025390625,True,True
133,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0077661494724452496,-0.003153520403429866,-0.03610619530081749,0.0,0.0,0.0,1.0,0.015218282118439674,-0.0005236850120127201,-0.00835139025002718,0.0,0.0,0.011007080785930157,0.9964380264282227,0.01778969168663025,0.009705446660518646,0.2873867154121399,True,True
132,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0073614525608718395,-0.003162092063575983,-0.03615755960345268,0.0,0.0,0.0,1.0,0.010216040536761284,0.0008818148635327816,-0.023660345003008842,0.0,0.0,0.021682292222976685,0.9789532423019409,0.011372871696949005,0.010978237725794315,0.8141422867774963,True,True
131,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.006948526483029127,-0.0031701058614999056,-0.03620884194970131,0.0,0.0,0.0,1.0,0.013324428349733353,7.474981248378754e-05,-0.028174415230751038,0.0,0.0,0.010440103709697723,0.9910221099853516,0.010517413727939129,0.007281462196260691,0.8040552139282227,True,True
130,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.006528685800731182,-0.0031782719306647778,-0.036261044442653656,0.0,0.0,0.0,1.0,0.005980806890875101,-0.0011487212032079697,-0.009622626006603241,0.0,0.0,0.01318504847586155,0.9988726377487183,0.013725820928812027,0.007927125319838524,0.7444887161254883,True,True
129,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.006101209670305252,-0.0031857204157859087,-0.036314431577920914,0.0,0.0,0.0,1.0,-0.0002330392599105835,-0.007592877373099327,-0.007694957312196493,0.0,0.0,0.005291784182190895,0.992408275604248,0.01296493411064148,0.0073969014920294285,0.763280987739563,True,True
128,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.005666311830282211,-0.003192321863025427,-0.03636942058801651,0.0,0.0,0.0,1.0,0.0039141420274972916,-0.00438501313328743,-0.00017832207959145308,0.0,0.0,0.004783693701028824,0.9939169883728027,0.015654748305678368,0.008261564187705517,-0.007801124360412359,True,True
127,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.005231150891631842,-0.003200731473043561,-0.03643262758851051,0.0,0.0,0.0,1.0,0.007827891036868095,-0.004092173185199499,-0.008673072792589664,0.0,0.0,0.014277422800660133,1.0006661415100098,0.013903346844017506,0.008093371987342834,0.630001962184906,True,True
126,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.004818405024707317,-0.003225454594939947,-0.03651297092437744,0.0,0.0,0.0,1.0,0.014239727519452572,0.0010891309939324856,-0.018500156700611115,0.0,0.0,0.004305699840188026,0.9878065586090088,0.013795177452266216,0.008269238285720348,0.6983093619346619,True,True
124,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00395071879029274,-0.00325365480966866,-0.036673933267593384,0.0,0.0,0.0,1.0,0.013331548310816288,0.00387248070910573,-0.020961439236998558,0.0,0.0,-0.002790565602481365,0.9934080839157104,0.013373631983995438,0.007071911357343197,0.7556203603744507,True,True
