idx,task,label_x,label_y,label_z,label_rx,label_ry,label_rz,label_gripper,pred_x,pred_y,pred_z,pred_rx,pred_ry,pred_rz,pred_gripper,mae_xyz,mae_action,cos_xyz,sign_z_match,sign_gripper_match
6873,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.007857447490096092,-0.0065261018462479115,-0.025729384273290634,0.0,0.0,-0.012690317817032337,1.0341613292694092,0.013584735803306103,0.2982294261455536,-0.9985077381134033,False,False
12029,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.013576231896877289,-0.011643869802355766,-0.027041835710406303,0.0,0.0,-0.012332851998507977,1.0379362106323242,0.012683872133493423,0.012617239728569984,0.8904700875282288,True,True
12569,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.0029004691168665886,-0.011544006876647472,-0.015562309883534908,0.0,0.0,0.007805232889950275,1.0273503065109253,0.00526548782363534,0.007278857287019491,0.9185130596160889,True,True
7713,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.0028950609266757965,-0.011369694955646992,-0.017196042463183403,0.0,0.0,0.00948720145970583,1.0288430452346802,0.010700690560042858,0.29577603936195374,-0.933318018913269,False,False
6813,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.01830119453370571,-0.012327559292316437,0.007093409076333046,0.0,0.0,-0.006334769539535046,-0.9361885190010071,0.01252701785415411,0.01538961473852396,-0.11676099896430969,True,True
14668,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.011493757367134094,-0.011154604144394398,-0.025872400030493736,0.0,0.0,0.01040892768651247,1.041682481765747,0.025591984391212463,0.3041239082813263,0.8502599000930786,True,False
13724,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.008775436319410801,-0.00921432301402092,-0.028344564139842987,0.0,0.0,0.0020591821521520615,1.0466703176498413,0.02321506477892399,0.30262497067451477,0.912289559841156,True,False
14662,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.0007365075871348381,-0.00730803282931447,-0.015817737206816673,0.0,0.0,-0.01660800352692604,1.0370737314224243,0.0032173183280974627,0.009047670289874077,0.9843948483467102,True,True
7320,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.008681980893015862,-0.012426338158547878,-0.0255079697817564,0.0,0.0,0.008634107187390327,1.0438203811645508,0.010020003654062748,0.01205107755959034,0.802478015422821,True,True
12060,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.014993551187217236,-0.012014790438115597,-0.005546513944864273,0.0,0.0,-0.001613035798072815,1.0530775785446167,0.022320285439491272,0.3030931055545807,0.22093696892261505,True,False
5640,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.011136314831674099,-0.009417014196515083,0.0001012065913528204,0.0,0.0,-0.00121291633695364,-0.9315754771232605,0.013063195161521435,0.281627893447876,0.5163710713386536,False,False
6240,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.009507991373538971,-0.014604032970964909,-0.006869155913591385,0.0,0.0,0.005207729060202837,1.0530481338500977,0.013011522591114044,0.014161924831569195,0.5957279205322266,True,True
16786,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.013361696153879166,-0.004243462346494198,0.004668236710131168,0.0,0.0,-0.015692662447690964,1.0257322788238525,0.010251115076243877,0.010311184450984001,-0.2474699765443802,False,True
7740,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.008994942530989647,-0.009463354013860226,-0.00868054199963808,0.0,0.0,0.0009406795725226402,1.033649206161499,0.010865184478461742,0.00986121129244566,0.7796170711517334,True,True
12660,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.017075980082154274,-0.00724592013284564,0.005613625980913639,0.0,0.0,-0.0115648889914155,1.047430157661438,0.025144852697849274,0.304918497800827,-0.3576144278049469,False,False
7353,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.004631065763533115,-0.012716636061668396,0.00516623817384243,0.0,0.0,-0.018216561526060104,1.050984501838684,0.007457608822733164,0.29879623651504517,-0.00010357425344409421,True,False
7200,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.007194416131824255,-0.010902013629674911,-0.025807902216911316,0.0,0.0,0.013383647426962852,1.0458121299743652,0.010107726790010929,0.013051715679466724,0.7956917881965637,True,True
15842,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.011191879399120808,-0.01126999780535698,-0.017271613702178,0.0,0.0,0.006573799066245556,1.042563557624817,0.008507722057402134,0.010665789246559143,0.8267867565155029,True,True
12089,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.00674787163734436,-0.01006322167813778,-0.009984447620809078,0.0,0.0,0.012332080863416195,1.0413023233413696,0.005102198570966721,0.009848713874816895,0.7736670970916748,True,True
6180,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.012849703431129456,-0.012974190525710583,-0.01967429742217064,0.0,0.0,0.0014291256666183472,1.0426645278930664,0.007085956633090973,0.009599224664270878,0.8426260948181152,True,True
14786,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.010880395770072937,-0.006638008169829845,-0.02719658613204956,0.0,0.0,-0.006937745027244091,1.039426326751709,0.023440605029463768,0.302383691072464,0.9054968357086182,True,False
15730,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.010637866333127022,-0.01176545862108469,-0.025072043761610985,0.0,0.0,0.006306018214672804,1.0307852029800415,0.025777092203497887,0.3020603358745575,0.845083475112915,True,False
14190,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.007711344864219427,-0.012701407074928284,-0.02170203998684883,0.0,0.0,0.006141232792288065,1.0250927209854126,0.009301490150392056,0.008448346517980099,0.9171456694602966,True,True
5673,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.01357273943722248,-0.002120349556207657,-0.013971767388284206,0.0,0.0,0.015935838222503662,1.021095871925354,0.010102041997015476,0.29533395171165466,-0.9062409996986389,False,False
6273,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.01130244042724371,-0.010848965495824814,-0.0024162842892110348,0.0,0.0,0.0014808233827352524,1.033196210861206,0.008402987383306026,0.2942694127559662,-0.546135425567627,False,False
6780,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.011093989945948124,-0.01241692528128624,-0.017998212948441505,0.0,0.0,0.01061202585697174,1.0402048826217651,0.008044133894145489,0.010970337316393852,0.8241891860961914,True,True
13246,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.018596451729536057,-0.009642395190894604,-0.0201416015625,0.0,0.0,-0.010149667970836163,1.0385125875473022,0.011390041559934616,0.011833197437226772,0.7427436709403992,True,True
5760,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.008400741964578629,-0.014688142575323582,0.002526469761505723,0.0,0.0,-0.0015317723155021667,1.0613597631454468,0.016540518030524254,0.015898941084742546,0.21818435192108154,False,True
6753,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,-8.590146899223328e-05,-0.012938570231199265,-0.005356471054255962,0.0,0.0,-0.0016405927017331123,1.0360865592956543,0.006283470895141363,0.2937968075275421,-0.5753023624420166,False,False
6213,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.01803991012275219,-0.006067907437682152,-0.027155498042702675,0.0,0.0,0.012976117432117462,1.0408740043640137,0.0173015296459198,0.30082207918167114,-0.9715251326560974,False,False
14196,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.010852721519768238,-0.01173148863017559,-0.004294908605515957,0.0,0.0,0.007851378992199898,1.0541309118270874,0.03276309743523598,0.3086102306842804,0.2595333158969879,True,False
5733,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.01294398307800293,-0.010288277640938759,-0.001743469969369471,0.0,0.0,0.008080821484327316,1.0377343893051147,0.00853900145739317,0.29591891169548035,-0.508409321308136,False,False
12600,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.015355062671005726,-0.011455859988927841,0.008211569860577583,0.0,0.0,-0.0005875825881958008,-0.9655165076255798,0.026840507984161377,0.01651322841644287,-0.4475134015083313,False,True
15258,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.008452393114566803,-0.012321262620389462,0.0035369687248021364,0.0,0.0,0.004865776747465134,1.037028193473816,0.03477020934224129,0.3066006600856781,-0.23035098612308502,False,False
7260,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.019032994285225868,-0.00768125057220459,0.006207462400197983,0.0,0.0,0.007760151755064726,1.0253808498382568,0.011887799948453903,0.010092492215335369,0.41254472732543945,False,True
7860,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.015363965183496475,-0.01165853999555111,0.005419683642685413,0.0,0.0,-0.013837135396897793,1.0407572984695435,0.014173979870975018,0.01361047476530075,0.33423912525177,False,True
7773,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.012914787977933884,-0.011297721415758133,-0.009045110084116459,0.0,0.0,0.008832251653075218,1.0429388284683228,0.01129962969571352,0.2979528307914734,-0.7906050682067871,False,False
12000,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.006597408093512058,-0.0127050019800663,0.006155055016279221,0.0,0.0,0.003512062132358551,1.0319432020187378,0.02365216612815857,0.30091598629951477,-0.41939082741737366,False,False
7833,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.008598891086876392,-0.007280727848410606,0.01220789086073637,0.0,0.0,-0.05373160541057587,1.0389235019683838,0.009315465576946735,0.30294305086135864,0.3871363401412964,True,False
6153,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.01067760493606329,-0.01391263771802187,0.006234914995729923,0.0,0.0,-0.004508178681135178,1.0299855470657349,0.010228014551103115,0.29502537846565247,-0.07204034179449081,True,False
14780,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.015234502032399178,0.007077658083289862,-0.020462485030293465,0.0,0.0,0.010064392350614071,1.0363523960113525,0.011593886651098728,0.01159977912902832,0.662734866142273,True,True
6840,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.003097190521657467,-0.010875372216105461,-0.04171065613627434,0.0,0.0,0.009619740769267082,1.0258597135543823,0.01676550693809986,0.01251700334250927,0.7256665229797363,True,True
11969,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.00399621669203043,-0.0017911880277097225,-0.021965332329273224,0.0,0.0,0.017305536195635796,1.0384025573730469,0.005392459686845541,0.010269353166222572,0.9630691409111023,True,True
12720,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.017503438517451286,-0.01047420222312212,-0.024281861260533333,0.0,0.0,0.008537735790014267,1.0033345222473145,0.016398271545767784,0.2944381535053253,0.7208755016326904,True,False
15848,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.014637889340519905,0.003018257673829794,-0.03532121703028679,0.0,0.0,0.013181819580495358,1.0331778526306152,0.020778309553861618,0.30124208331108093,0.9209463596343994,True,False
12689,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.009363573975861073,-0.008234977722167969,-0.023000923916697502,0.0,0.0,0.006287472788244486,1.035912036895752,0.008796383626759052,0.009798379614949226,0.9234386086463928,True,True
7800,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.008973470889031887,-0.012097625061869621,0.019311653450131416,0.0,0.0,-0.02599385753273964,1.042635440826416,0.021081164479255676,0.018575677648186684,-0.31246158480644226,False,True
7293,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.012735935859382153,-0.012269235216081142,0.007619133219122887,0.0,0.0,-0.0058533912524580956,1.0343239307403564,0.010827731341123581,0.2960943579673767,-0.01866944693028927,True,False
16314,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.01597978174686432,-0.011072581633925438,-0.022575706243515015,0.0,0.0,0.00352887948974967,1.029029369354248,0.011805915273725986,0.009710856713354588,0.8177539110183716,True,True
6333,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.015941498801112175,-0.011004612781107426,-0.01742756925523281,0.0,0.0,-0.015499616973102093,1.0450568199157715,0.01500498503446579,0.30079594254493713,-0.9170578718185425,False,False
6960,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.0195283405482769,-0.00544723030179739,-0.02970351092517376,0.0,0.0,0.014216124080121517,1.03406822681427,0.0054766945540905,0.009508212096989155,0.9632857441902161,True,True
12892,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.011631753295660019,-0.008290480822324753,-0.01383924763649702,0.0,0.0,0.004606080241501331,1.0417169332504272,0.00651705265045166,0.009410596452653408,0.7689913511276245,True,True
6000,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.008350280113518238,-0.012227866798639297,-0.0025247829034924507,0.0,0.0,-0.010625689290463924,1.039000153541565,0.014053494669497013,0.01284904032945633,0.48850226402282715,True,True
11760,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.011993222869932652,-0.008899152278900146,-0.013929083943367004,0.0,0.0,0.00995243526995182,1.0388630628585815,0.01748744025826454,0.3001825511455536,0.6358330845832825,True,False
12898,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.010600617155432701,-0.004616791848093271,0.000804070383310318,0.0,0.0,-0.004551317542791367,1.0286016464233398,0.03200715780258179,0.304167777299881,-0.06937459856271744,False,False
7620,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.011005667969584465,-0.0031874235719442368,0.014966181479394436,0.0,0.0,-0.017426330596208572,1.0275996923446655,0.01598520576953888,0.013019799254834652,-0.15334515273571014,False,True
5880,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.016238240525126457,-0.005915556102991104,-0.02714923582971096,0.0,0.0,0.011586075648665428,1.0212116241455078,0.005878077819943428,0.007467854302376509,0.9476456046104431,True,True
7053,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.007135955151170492,-0.012634186074137688,0.009459021501243114,0.0,0.0,-0.003806321881711483,1.0177844762802124,0.009696017019450665,0.29295414686203003,0.17834386229515076,True,False
13488,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.011938871815800667,-0.012751744128763676,-0.01055530272424221,0.0,0.0,-0.0038293832913041115,1.0321526527404785,0.03137843683362007,0.30430248379707336,0.5171695351600647,True,False
7980,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.012164854444563389,0.005646972451359034,-0.024339990690350533,0.0,0.0,0.01600874774158001,1.0332919359207153,0.0056714750826358795,0.009736879728734493,0.9342607855796814,True,True
6513,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.010493310168385506,-0.006303726229816675,-0.031973231583833694,0.0,0.0,0.008505209349095821,1.0284502506256104,0.016470512375235558,0.2980524003505707,-0.997288703918457,False,False
13482,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.006280570290982723,-0.01186709851026535,0.00993119552731514,0.0,0.0,-0.013012235052883625,1.042944312095642,0.012186271138489246,0.013216480612754822,-0.3934424817562103,False,True
12329,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.004916785284876823,0.010199852287769318,-0.04161538556218147,0.0,0.0,0.10863250494003296,0.9767869114875793,0.01624634675681591,0.025797804817557335,0.8655720949172974,True,True
13016,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.010830365121364594,-0.011253014206886292,-0.013681724667549133,0.0,0.0,-0.0011609364300966263,1.0512988567352295,0.02946721762418747,0.30583736300468445,0.6589362025260925,True,False
5553,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.010512594133615494,-0.013922474347054958,-0.008665679022669792,0.0,0.0,0.00949561782181263,1.0182223320007324,0.01124733965843916,0.29449430108070374,-0.7619214057922363,False,False
5973,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.014395336620509624,-0.009702660143375397,-0.007643095217645168,0.0,0.0,0.007783553563058376,1.04228675365448,0.010794120840728283,0.29749324917793274,-0.7463791966438293,False,False
5493,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.01910925656557083,-0.012041747570037842,-0.0006418126868084073,0.0,0.0,0.01317431777715683,-0.9255775809288025,0.01081136241555214,0.017147259786725044,-0.4399169683456421,False,True
7533,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.018984774127602577,-0.010048862546682358,0.007229067385196686,0.0,0.0,0.0003730449825525284,1.0284568071365356,0.01204053033143282,0.2949930727481842,-0.09904632717370987,True,False
6633,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.012578691355884075,-0.012294870801270008,-0.008375813253223896,0.0,0.0,-0.0008524172008037567,1.0587950944900513,0.011296882294118404,0.2990768551826477,-0.7628766894340515,False,False
7500,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.01832067035138607,-0.010430723428726196,-0.022944658994674683,0.0,0.0,0.0019340571016073227,1.018112301826477,0.0052874647080898285,0.005393114406615496,0.926507830619812,True,True
12209,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.01468652207404375,-0.007784559391438961,0.01782708428800106,0.0,0.0,0.003423715941607952,1.0366151332855225,0.016259370371699333,0.012688137590885162,-0.6333269476890564,False,True
12360,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.006327185779809952,-0.010740777477622032,-0.038405340164899826,0.0,0.0,0.014101662673056126,1.038703203201294,0.008053884841501713,0.29670950770378113,0.9378255605697632,True,False
5460,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.029912732541561127,-0.001333130057901144,-0.004031491465866566,0.0,0.0,0.004351720213890076,1.0180668830871582,0.009340684860944748,0.007469100411981344,0.792859673500061,True,True
11880,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.0035441904328763485,-0.0004924550885334611,-0.0424472950398922,0.0,0.0,0.0,-1.0,0.01320294663310051,-0.002597902901470661,-0.03933174908161163,0.0,0.0,0.001716073602437973,1.0334452390670776,0.00732271047309041,0.29387566447257996,0.9171132445335388,True,False
5580,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.018413271754980087,-0.005313962697982788,-0.01747061498463154,0.0,0.0,0.01986723206937313,1.0416476726531982,0.0034125857055187225,0.010513672605156898,0.9721949100494385,True,True
13370,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.0,0.0,-0.07999999821186066,0.0,0.0,0.0,-1.0,0.006398111581802368,-0.01365232840180397,-0.010862586088478565,0.0,0.0,0.000673370435833931,1.0318690538406372,0.02972928248345852,0.30310431122779846,0.5845528841018677,True,False
6480,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.012818846851587296,-0.010884133167564869,-0.03659943491220474,0.0,0.0,0.006273787468671799,1.0235151052474976,0.011824134737253189,0.009586334228515625,0.8595066070556641,True,True
7080,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",0.019999999552965164,0.0008076824015006423,-0.019999999552965164,0.0,0.0,-0.001843047677539289,1.0,0.012470925226807594,0.0004931511357426643,-0.016546566039323807,0.0,0.0,0.007946306839585304,1.0441306829452515,0.0037656796630471945,0.00931672565639019,0.9902752041816711,True,True
13364,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00024348356237169355,-0.0031086697708815336,-0.011345135979354382,0.0,0.0,0.0,1.0,0.006977676413953304,-0.012150544673204422,-0.024526068940758705,0.0,0.0,0.0020833946764469147,1.0494625568389893,0.009814656339585781,0.011569988913834095,0.945788562297821,True,True
5853,"Pick up the red rectangular peg, keep it vertical, and insert it into the rectangular slot.",-0.00014328407996799797,0.00010679534170776606,0.00039119183202274144,0.0,0.0,0.0,-1.0,0.011807182803750038,-0.011532651260495186,-0.005481149069964886,0.0,0.0,-0.004189754836261272,1.0471618175506592,0.009820750914514065,0.297259122133255,-0.677524745464325,False,False
